date,expiry,method,n_grid,n_price_convex_viol,n_price_slope_viol,n_density_negative,n_iv_undefined,n_scored,n_viol,n_viol_observed,n_grid_observed
2025-09-24,2025-10-28,Fengler,61,0,0,0,4,56,0,0,43
2025-09-24,2025-10-20,Fengler,61,0,0,0,0,60,0,0,43
2025-09-24,2025-10-14,Fengler,61,0,0,0,4,57,0,0,43
2025-09-24,2025-10-07,Fengler,61,0,0,0,0,61,0,0,43
2025-10-13,2026-03-31,Fengler,61,0,0,0,2,59,0,0,43
2025-10-13,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2025-10-13,2025-11-25,Fengler,61,0,0,0,4,57,2,0,43
2025-10-13,2025-11-11,Fengler,61,0,0,0,0,61,0,0,43
2025-10-13,2025-11-04,Fengler,61,0,0,0,5,56,0,0,43
2025-10-13,2025-10-28,Fengler,61,0,0,0,0,61,0,0,43
2025-10-13,2025-10-20,Fengler,61,0,0,0,0,61,0,0,43
2025-10-31,2026-06-30,Fengler,61,0,0,0,4,57,5,0,43
2025-10-31,2026-03-31,Fengler,61,0,0,0,4,57,1,0,43
2025-10-31,2026-01-27,Fengler,61,0,0,0,1,60,9,0,43
2025-10-31,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2025-10-31,2025-12-02,Fengler,61,0,0,0,4,56,6,0,43
2025-10-31,2025-11-25,Fengler,61,0,0,0,5,56,0,0,43
2025-10-31,2025-11-18,Fengler,61,0,0,0,0,61,0,0,43
2025-10-31,2025-11-11,Fengler,61,0,0,0,4,57,0,0,43
2025-11-19,2026-06-30,Fengler,61,0,0,0,5,55,3,0,43
2025-11-19,2026-03-31,Fengler,61,0,0,0,5,56,1,0,43
2025-11-19,2026-01-27,Fengler,61,0,0,0,10,51,10,2,43
2025-11-19,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2025-11-19,2025-12-23,Fengler,61,0,0,0,5,56,5,0,43
2025-11-19,2025-12-16,Fengler,61,0,0,0,0,61,0,0,43
2025-11-19,2025-12-09,Fengler,61,0,0,0,6,55,0,0,43
2025-11-19,2025-12-02,Fengler,61,0,0,0,0,61,0,0,43
2025-12-05,2026-06-30,Fengler,61,0,0,0,5,56,3,0,43
2025-12-05,2026-03-31,Fengler,61,0,0,0,5,56,0,0,43
2025-12-05,2026-02-24,Fengler,61,0,0,0,4,57,5,0,43
2025-12-05,2026-01-27,Fengler,61,0,0,0,5,55,2,0,43
2025-12-05,2026-01-06,Fengler,61,0,0,0,2,58,1,0,43
2025-12-05,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2025-12-05,2025-12-23,Fengler,61,0,0,0,8,53,0,0,43
2025-12-05,2025-12-16,Fengler,61,0,0,0,3,57,0,0,43
2025-12-23,2026-06-30,Fengler,61,0,0,0,4,57,1,0,43
2025-12-23,2026-03-31,Fengler,61,0,0,0,6,55,0,0,43
2025-12-23,2026-02-24,Fengler,61,0,0,0,3,58,3,0,43
2025-12-23,2026-01-27,Fengler,61,0,0,0,0,61,0,0,43
2025-12-23,2026-01-20,Fengler,61,0,0,0,3,58,3,1,43
2025-12-23,2026-01-13,Fengler,61,0,0,0,0,61,0,0,43
2025-12-23,2026-01-06,Fengler,61,0,0,0,0,61,0,0,43
2025-12-23,2025-12-30,Fengler,61,0,0,0,0,61,0,0,43
2026-01-09,2026-12-29,Fengler,61,0,0,0,5,56,2,0,43
2026-01-09,2026-06-30,Fengler,61,0,0,0,6,55,2,0,43
2026-01-09,2026-03-30,Fengler,61,0,0,0,3,58,0,0,43
2026-01-09,2026-02-24,Fengler,61,0,0,0,4,57,4,0,43
2026-01-09,2026-02-10,Fengler,61,0,0,0,3,58,5,0,43
2026-01-09,2026-02-03,Fengler,61,0,0,0,0,61,0,0,43
2026-01-09,2026-01-27,Fengler,61,0,0,0,0,61,0,0,43
2026-01-09,2026-01-20,Fengler,61,0,0,0,0,61,0,0,43
2026-01-29,2026-12-29,Fengler,61,0,0,0,2,59,1,0,43
2026-01-29,2026-06-30,Fengler,61,0,0,0,0,61,0,0,43
2026-01-29,2026-04-28,Fengler,61,0,0,0,0,61,10,3,43
2026-01-29,2026-03-30,Fengler,61,0,0,0,0,61,0,0,43
2026-01-29,2026-03-02,Fengler,61,0,0,0,3,57,2,0,43
2026-01-29,2026-02-24,Fengler,61,0,0,0,0,61,1,1,43
2026-01-29,2026-02-17,Fengler,61,0,0,0,0,61,1,1,43
2026-01-29,2026-02-10,Fengler,61,0,0,0,0,61,0,0,43
